Employee_ID,State,District,Occupation,Industry,Skill_Level,Employment_Type,Gender,Age,Experience_Years,Working_Days,Hours_Per_Day,Total_Hours_Worked,Overtime_Hours,Weekend_Hours,Night_Shift,Minimum_Hourly_Wage,Actual_Hourly_Wage,Expected_Salary,Actual_Salary,Bonus,Legal_Deductions,Illegal_Deductions,PF_Deduction,ESI_Deduction,Attendance_Percentage,Leaves_Taken,Contract_Type,Company_Size,Company_Type,Payslip_Provided,Bank_Payment,Overtime_Paid,Minimum_Wage_Violation,Overtime_Violation,Illegal_Deduction_Violation,Late_Payment,Salary_Delay_Days,Complaint_History,Union_Member,Risk_Score,Wage_Theft,Theft_Type
EMP016851,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,49,1,26,8,222,4,1,Yes,291,291,66930,67005,1107,397,0,1221,151,81,4,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016852,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,47,3,26,8,208,25,5,No,121,121,31218,32427,863,1053,0,1077,28,80,3,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016853,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,51,3,26,8,203,26,8,Yes,114,114,29070,29240,2276,570,0,630,689,96,3,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016854,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,25,4,26,8,184,27,0,Yes,465,455,110670,105013,1442,577,0,274,683,84,3,Monthly,Small,Government,Yes,Yes,Yes,Yes,No,No,No,0,No,No,35,Yes,Minimum Wage Violation
EMP016855,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,33,25,26,8,190,15,2,Yes,251,241,55220,49690,2055,318,520,1383,719,95,3,Monthly,Large,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,Yes,No,85,Yes,Multiple Violations
EMP016856,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,33,5,26,8,211,4,4,Yes,472,462,103368,100716,2713,200,0,1257,679,82,0,Monthly,Large,Contractor,Yes,Yes,Yes,Yes,No,No,Yes,10,Yes,No,50,Yes,Multiple Violations
EMP016857,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,43,2,26,8,217,21,6,Yes,308,298,79772,77178,2425,1402,0,514,348,96,5,Monthly,Large,Contractor,Yes,Yes,Yes,Yes,No,No,No,0,No,Yes,35,Yes,Minimum Wage Violation
EMP016858,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,34,28,26,8,198,0,4,No,193,193,38214,40595,1051,38,0,1473,630,88,5,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016859,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,37,15,26,8,221,1,7,No,225,215,50175,49583,658,855,2093,1193,92,86,5,Monthly,Small,Private,Yes,Yes,Yes,Yes,No,Yes,No,0,No,Yes,55,Yes,Multiple Violations
EMP016860,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,20,28,26,8,223,13,6,Yes,247,237,61503,58204,420,895,0,881,739,96,1,Monthly,Medium,Government,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP016861,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,19,11,26,8,206,20,0,Yes,213,203,52398,50934,2983,690,0,82,588,85,0,Monthly,Medium,Government,Yes,Yes,Yes,Yes,No,No,Yes,21,No,No,50,Yes,Multiple Violations
EMP016862,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,45,0,26,8,232,7,2,No,461,461,113406,113677,1716,585,0,795,689,81,3,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP016863,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,29,16,26,8,196,22,3,Yes,323,323,77520,77017,1825,193,0,1259,548,96,5,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,Yes,10,Yes,Yes,15,Yes,Delayed Salary
EMP016864,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,48,13,26,8,215,6,5,No,263,263,59701,56421,591,592,1130,959,151,97,2,Monthly,Small,Private,Yes,Yes,No,No,Yes,Yes,No,0,No,No,50,Yes,Multiple Violations
EMP016865,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,42,12,26,8,201,27,0,Yes,189,189,48195,48711,1239,1422,0,1183,175,82,2,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016866,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,42,10,26,8,188,4,1,Yes,371,361,72716,69740,2079,891,0,1302,389,98,4,Monthly,Small,Private,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,35,Yes,Minimum Wage Violation
EMP016867,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,47,0,26,8,222,27,8,No,232,222,64032,62006,2731,1103,2747,1350,725,99,1,Monthly,Large,Government,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP016868,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,35,9,26,8,185,29,2,No,128,128,31104,31543,313,602,0,823,133,87,5,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016869,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,21,23,26,8,222,12,2,Yes,170,170,41820,43110,1577,1068,0,94,741,89,1,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016870,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,60,2,26,8,204,16,4,No,255,255,60180,56923,2958,1005,2323,961,102,85,4,Monthly,Medium,Private,Yes,Yes,No,No,Yes,Yes,Yes,27,No,Yes,65,Yes,Multiple Violations
EMP016871,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,36,0,26,8,198,4,2,No,197,197,40582,42261,1247,222,0,3,326,82,4,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016872,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,22,12,26,8,221,21,8,Yes,200,200,52600,54644,661,340,0,1162,19,90,1,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP016873,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,42,3,26,8,229,4,5,No,206,206,48822,50134,1089,677,0,87,510,99,2,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016874,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,22,23,26,8,194,13,3,No,399,399,87780,89561,2582,76,0,373,652,91,0,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016875,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,43,13,26,8,184,10,7,Yes,169,169,34476,34482,2163,1020,0,1638,105,93,0,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP016876,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,39,14,26,8,217,21,0,No,353,353,91427,89028,2683,566,1564,3,756,81,5,Monthly,Medium,Contractor,Yes,Yes,No,No,Yes,Yes,No,0,Yes,Yes,50,Yes,Multiple Violations
EMP016877,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,48,12,26,8,195,0,2,Yes,488,478,95160,91535,584,802,0,1018,48,82,0,Monthly,Large,Government,Yes,Yes,Yes,Yes,No,No,No,0,No,Yes,35,Yes,Minimum Wage Violation
EMP016878,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,43,13,26,8,226,25,4,Yes,388,378,107088,103100,1465,440,2768,1650,330,99,2,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,Yes,No,0,No,No,55,Yes,Multiple Violations
EMP016879,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,55,12,26,8,231,29,8,No,127,117,36703,34056,305,1049,0,1621,397,94,3,Monthly,Small,Private,Yes,Yes,Yes,Yes,No,No,No,0,Yes,Yes,35,Yes,Minimum Wage Violation
EMP016880,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,60,2,26,8,199,18,0,Yes,163,163,38305,35095,1012,1279,2966,1088,385,97,1,Monthly,Small,Government,Yes,Yes,No,No,Yes,Yes,No,0,Yes,No,50,Yes,Multiple Violations
EMP016881,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,19,26,26,8,210,28,1,No,254,254,67564,68653,548,738,0,358,247,86,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016882,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,31,8,26,8,207,4,1,Yes,232,232,49880,45426,319,246,0,885,90,89,2,Monthly,Medium,Government,Yes,Yes,No,No,Yes,No,Yes,12,Yes,Yes,45,Yes,Multiple Violations
EMP016883,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,49,26,26,8,226,16,7,Yes,190,180,49020,45742,1328,1267,2521,1334,530,100,1,Monthly,Large,Government,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP016884,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,28,27,26,8,206,5,5,No,177,177,38232,39057,783,1029,0,1351,0,95,0,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016885,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,55,1,26,8,188,21,0,Yes,415,405,95450,93779,2593,449,0,1352,780,89,3,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,No,No,0,No,Yes,35,Yes,Minimum Wage Violation
EMP016886,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,18,27,26,8,215,16,4,No,262,262,64714,65788,79,138,0,1408,292,82,2,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP016887,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,19,14,26,8,217,15,3,No,180,170,44460,41668,1647,152,0,887,330,89,3,Monthly,Large,Government,Yes,Yes,No,Yes,Yes,No,Yes,17,No,Yes,80,Yes,Multiple Violations
EMP016888,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,47,19,26,8,233,24,4,No,497,497,139657,141210,2604,965,0,1770,196,89,5,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP016889,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,36,21,26,8,205,14,3,Yes,410,410,95530,93750,2429,215,0,1202,761,88,3,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,Yes,18,No,Yes,15,Yes,Delayed Salary
EMP016890,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,32,10,26,8,215,30,4,No,587,587,161425,156672,2661,1279,0,1170,549,83,5,Monthly,Medium,Contractor,Yes,Yes,No,No,Yes,No,No,0,No,No,30,Yes,Unpaid Overtime
EMP016891,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,33,29,26,8,219,28,1,Yes,162,152,44550,43667,2650,316,0,1019,519,89,4,Monthly,Medium,Contractor,Yes,Yes,Yes,Yes,No,No,No,0,Yes,Yes,35,Yes,Minimum Wage Violation
EMP016892,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,34,26,26,8,187,10,4,Yes,219,219,45333,46265,2797,1325,0,374,540,81,2,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016893,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,45,12,26,8,204,25,8,No,199,199,50546,52589,458,1134,0,1680,16,97,1,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016894,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,60,14,26,8,200,24,7,Yes,128,128,31744,33299,2723,640,0,339,541,87,4,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016895,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,49,14,26,8,224,9,0,No,133,133,32186,34047,1323,1258,0,1083,364,93,5,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016896,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,20,24,26,8,200,17,2,No,281,281,65754,67423,1463,498,0,760,605,91,5,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016897,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,39,29,26,8,199,11,2,Yes,300,290,66300,64033,1907,655,2763,1543,169,98,2,Monthly,Small,Government,Yes,Yes,Yes,Yes,No,Yes,Yes,25,No,Yes,70,Yes,Multiple Violations
EMP016898,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,22,14,26,8,230,29,1,Yes,336,336,96768,98843,1798,1289,0,1418,692,88,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016899,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,58,0,26,8,200,28,0,No,347,337,88832,83228,2278,846,0,141,156,82,2,Monthly,Small,Government,Yes,Yes,Yes,Yes,No,No,No,0,No,No,35,Yes,Minimum Wage Violation
EMP016900,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,59,16,26,8,191,24,3,Yes,472,472,112808,111019,1749,1205,0,1159,457,84,5,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP016901,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,21,30,26,8,216,22,8,Yes,281,281,73060,71172,2982,1209,1662,768,163,94,5,Monthly,Large,Government,Yes,Yes,No,No,Yes,Yes,Yes,26,Yes,No,65,Yes,Multiple Violations
EMP016902,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,33,9,26,8,215,22,1,Yes,183,173,47397,43249,2904,517,0,1711,234,82,5,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,35,Yes,Minimum Wage Violation
EMP016903,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,55,26,26,8,212,6,7,No,188,188,42112,43195,318,452,0,1366,691,89,4,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016904,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,18,8,26,8,208,1,1,Yes,218,218,45780,48121,1517,227,0,1387,499,86,2,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP016905,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,25,22,26,8,213,18,6,Yes,208,208,51792,47884,2421,1309,910,1041,645,99,0,Monthly,Large,Government,Yes,Yes,Yes,No,No,Yes,Yes,29,No,No,35,Yes,Multiple Violations
EMP016906,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,44,22,26,8,200,19,6,Yes,110,110,26180,28281,556,1488,0,44,75,83,3,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP016907,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,29,21,26,8,228,20,3,No,217,207,58156,52431,2482,1483,0,540,561,97,5,Monthly,Medium,Private,Yes,Yes,No,Yes,Yes,No,No,0,No,Yes,65,Yes,Multiple Violations
EMP016908,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,30,26,26,8,198,27,4,No,263,263,66276,68188,390,491,0,1387,469,93,3,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016909,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,58,19,26,8,221,18,6,Yes,170,170,43690,45550,147,1299,0,1281,79,99,5,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016910,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,44,23,26,8,215,28,8,No,271,261,73441,72833,1064,1055,0,1648,288,85,3,Monthly,Medium,Contractor,Yes,Yes,Yes,Yes,No,No,No,0,No,Yes,35,Yes,Minimum Wage Violation
EMP016911,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,57,10,26,8,185,24,3,No,290,290,67570,69867,717,306,0,326,765,83,2,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016912,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,51,5,26,8,203,8,6,Yes,345,345,75555,77348,11,690,0,927,72,99,2,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016913,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,50,10,26,8,184,15,2,Yes,213,213,45582,44141,2675,1223,845,1357,102,88,0,Monthly,Small,Government,Yes,Yes,Yes,No,No,Yes,No,0,Yes,Yes,20,Yes,Illegal Deduction
EMP016914,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,18,10,26,8,203,19,5,Yes,231,221,55671,55090,1195,16,0,1509,481,93,0,Monthly,Small,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP016915,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,25,19,26,8,216,0,6,No,364,364,78624,72918,2085,997,0,144,353,84,0,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,Yes,10,Yes,Yes,15,Yes,Delayed Salary
EMP016916,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,45,15,26,8,188,16,5,No,238,238,52360,53144,2312,1360,0,1353,761,95,5,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016917,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,33,11,26,8,234,24,6,Yes,141,141,39762,35158,671,56,0,1022,702,80,1,Monthly,Medium,Contractor,Yes,Yes,No,No,Yes,No,No,0,Yes,No,30,Yes,Unpaid Overtime
EMP016918,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,51,7,26,8,199,21,4,Yes,188,188,45308,46058,2958,59,0,1653,392,93,2,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016919,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,29,3,26,8,231,8,2,Yes,270,270,66690,65468,733,67,0,309,102,86,4,Monthly,Medium,Private,Yes,Yes,No,No,Yes,No,No,0,No,No,30,Yes,Unpaid Overtime
EMP016920,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,55,16,26,8,206,22,1,Yes,224,224,56000,57502,1602,465,0,1658,79,96,5,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP016921,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,18,9,26,8,229,23,3,No,327,317,89925,84914,2795,508,2380,1676,285,89,3,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,Yes,55,Yes,Multiple Violations
EMP016922,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,42,12,26,8,231,23,4,No,111,101,30747,25194,1052,985,0,733,502,80,2,Monthly,Medium,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,Yes,Yes,65,Yes,Multiple Violations
EMP016923,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Male,52,4,26,8,200,15,7,No,256,256,58880,60266,522,596,0,509,694,92,5,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016924,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,55,30,26,8,192,16,4,No,202,202,45248,40564,727,482,702,971,577,83,5,Monthly,Medium,Private,Yes,Yes,No,No,Yes,Yes,No,0,No,No,50,Yes,Multiple Violations
EMP016925,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,42,17,26,8,228,8,2,Yes,299,299,72956,73912,762,51,0,217,552,95,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016926,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,27,10,26,8,216,1,4,Yes,291,291,63438,62518,2368,1084,0,708,37,85,3,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,Yes,10,Yes,No,15,Yes,Delayed Salary
EMP016927,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Male,53,4,26,8,185,18,4,Yes,219,219,48399,44737,2882,422,0,1115,331,95,5,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,Yes,10,Yes,Yes,15,Yes,Delayed Salary
EMP016928,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,38,0,26,8,223,4,7,Yes,151,141,34881,29808,1733,280,0,182,793,94,3,Monthly,Small,Contractor,Yes,Yes,No,Yes,Yes,No,Yes,23,No,Yes,80,Yes,Multiple Violations
EMP016929,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,48,20,26,8,193,4,1,Yes,227,217,45627,41256,468,953,671,593,502,87,1,Monthly,Small,Government,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP016930,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Male,54,29,26,8,197,6,0,No,232,232,48488,48930,1909,515,0,24,205,92,0,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016931,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Male,34,14,26,8,202,9,7,No,413,413,90860,93143,2120,98,0,1234,18,95,0,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016932,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,56,3,26,8,225,1,4,Yes,262,262,59474,60538,2577,268,0,1164,402,92,3,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP016933,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Female,34,23,26,8,229,30,1,No,158,158,45662,40709,473,967,0,1683,669,82,5,Monthly,Large,Contractor,Yes,Yes,No,No,Yes,No,Yes,9,No,Yes,45,Yes,Multiple Violations
EMP016934,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,45,28,26,8,224,26,2,No,295,295,81420,81879,2733,1158,0,11,624,85,1,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016935,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,36,7,26,8,192,24,2,Yes,340,340,81600,83694,1242,1409,0,1053,514,95,4,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016936,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,50,4,26,8,214,22,7,No,173,163,44634,40895,2225,986,848,1752,545,86,0,Monthly,Large,Government,Yes,Yes,No,Yes,Yes,Yes,No,0,Yes,No,85,Yes,Multiple Violations
EMP016937,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,21,22,26,8,226,5,0,No,395,385,93220,92706,1813,1429,0,252,8,86,3,Monthly,Medium,Government,Yes,Yes,Yes,Yes,No,No,Yes,8,Yes,Yes,50,Yes,Multiple Violations
EMP016938,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Male,37,12,26,8,230,30,7,Yes,296,286,85840,81731,2361,1045,0,30,650,97,0,Monthly,Medium,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,No,Yes,65,Yes,Multiple Violations
EMP016939,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,29,11,26,8,189,15,4,Yes,257,257,56283,54588,2511,1090,0,1128,263,99,1,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,Yes,10,No,Yes,15,Yes,Delayed Salary
EMP016940,Tamil Nadu,District Y,Factory Worker,Manufacturing,Skilled,Permanent,Female,21,4,26,8,204,22,3,No,161,151,39928,34752,2885,105,0,399,48,90,5,Monthly,Small,Private,Yes,Yes,No,Yes,Yes,No,No,0,Yes,Yes,65,Yes,Multiple Violations
EMP016941,Tamil Nadu,District Y,Delivery Partner,Manufacturing,Skilled,Permanent,Female,44,20,26,8,211,28,0,No,241,231,64347,59183,2412,1423,0,749,502,83,2,Monthly,Small,Private,Yes,Yes,Yes,Yes,No,No,No,0,No,No,35,Yes,Minimum Wage Violation
EMP016942,Tamil Nadu,District Y,Security Guard,Manufacturing,Skilled,Permanent,Male,19,18,26,8,195,10,5,No,165,165,35475,35884,1414,1325,0,942,228,91,4,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP016943,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,40,9,26,8,185,15,1,No,293,293,62995,64956,837,921,0,1098,454,86,5,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP016944,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,46,16,26,8,191,28,7,No,199,199,49153,46056,2152,542,1815,1724,716,98,5,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,Yes,Yes,12,No,No,35,Yes,Multiple Violations
EMP016945,Tamil Nadu,District Y,Electrician,Manufacturing,Skilled,Permanent,Female,51,3,26,8,184,10,2,Yes,266,266,54264,55715,830,741,0,1081,503,80,1,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP016946,Tamil Nadu,District Y,Teacher,Manufacturing,Skilled,Permanent,Female,51,28,26,8,211,21,3,No,455,455,115115,115479,1120,358,0,502,468,94,3,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP016947,Tamil Nadu,District Y,Nurse,Manufacturing,Skilled,Permanent,Female,55,17,26,8,230,27,1,Yes,291,291,82644,82996,2407,389,0,1409,396,99,1,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
