Employee_ID,State,District,Occupation,Industry,Skill_Level,Employment_Type,Gender,Age,Experience_Years,Working_Days,Hours_Per_Day,Total_Hours_Worked,Overtime_Hours,Weekend_Hours,Night_Shift,Minimum_Hourly_Wage,Actual_Hourly_Wage,Expected_Salary,Actual_Salary,Bonus,Legal_Deductions,Illegal_Deductions,PF_Deduction,ESI_Deduction,Attendance_Percentage,Leaves_Taken,Contract_Type,Company_Size,Company_Type,Payslip_Provided,Bank_Payment,Overtime_Paid,Minimum_Wage_Violation,Overtime_Violation,Illegal_Deduction_Violation,Late_Payment,Salary_Delay_Days,Complaint_History,Union_Member,Risk_Score,Wage_Theft,Theft_Type
EMP013064,Tamil Nadu,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,49,13,26,8,211,26,3,No,186,186,48918,49635,3099,799,0,1443,540,90,3,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013065,Tamil Nadu,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,28,11,26,8,217,18,3,No,153,148,38709,37636,761,1486,1830,1655,767,93,2,Monthly,Small,Government,Yes,Yes,Yes,Yes,No,Yes,No,0,No,Yes,55,Yes,Multiple Violations
EMP013066,Maharashtra,District X,Electrician,Manufacturing,Skilled,Permanent,Male,28,19,26,8,216,13,7,Yes,326,326,78892,79161,643,463,0,152,508,87,5,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP013067,Kerala,District X,Teacher,Manufacturing,Skilled,Permanent,Male,52,7,26,8,208,25,5,Yes,256,256,66048,66636,611,1140,0,1556,591,96,3,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013068,Telangana,District X,Nurse,Manufacturing,Skilled,Permanent,Male,46,19,26,8,214,14,3,Yes,418,418,101156,103277,3953,301,0,753,276,100,0,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP013069,Karnataka,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,40,25,26,8,228,1,1,Yes,197,197,45310,41212,1173,626,0,1204,112,97,3,Monthly,Medium,Private,Yes,Yes,No,No,Yes,No,Yes,27,Yes,No,45,Yes,Multiple Violations
EMP013070,Karnataka,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,44,19,26,8,217,24,4,Yes,208,191,55120,49422,1547,657,0,1200,65,92,3,Monthly,Medium,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP013071,Delhi,District X,Teacher,Manufacturing,Skilled,Permanent,Female,26,2,26,8,186,15,2,Yes,471,471,101736,95923,2128,51,0,1766,276,83,3,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,Yes,10,Yes,Yes,15,Yes,Delayed Salary
EMP013072,Tamil Nadu,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,25,12,26,8,196,4,0,No,120,120,24480,26290,2569,1233,0,788,72,92,3,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP013073,Maharashtra,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,24,21,26,8,225,28,8,Yes,179,179,50299,52770,1706,808,0,1460,739,83,1,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013074,Maharashtra,District X,Nurse,Manufacturing,Skilled,Permanent,Female,56,8,26,8,205,8,7,No,225,225,49725,50867,2510,1333,0,750,502,86,5,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013075,Maharashtra,District X,Teacher,Manufacturing,Skilled,Permanent,Female,21,20,26,8,190,23,0,No,573,573,135228,136141,77,41,0,1231,347,88,1,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013076,Maharashtra,District X,Nurse,Manufacturing,Skilled,Permanent,Male,22,3,26,8,226,5,7,No,404,404,95344,97701,368,929,0,876,200,85,2,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013077,Delhi,District X,Nurse,Manufacturing,Skilled,Permanent,Female,27,24,26,8,206,29,3,Yes,281,258,74184,69716,1022,1484,2148,1402,302,88,2,Monthly,Small,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP013078,Telangana,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,52,7,26,8,231,23,6,No,157,157,43489,45342,2020,1140,0,656,295,95,3,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013079,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Male,27,25,26,8,196,30,6,No,401,401,102656,97139,2624,1366,922,537,344,88,4,Monthly,Medium,Private,Yes,Yes,No,No,Yes,Yes,No,0,Yes,Yes,50,Yes,Multiple Violations
EMP013080,Tamil Nadu,District X,Electrician,Manufacturing,Skilled,Permanent,Male,50,14,26,8,211,17,7,No,332,308,81340,75635,79,755,1436,264,296,87,0,Monthly,Large,Contractor,Yes,Yes,Yes,Yes,No,Yes,No,0,No,Yes,55,Yes,Multiple Violations
EMP013081,Karnataka,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,36,20,26,8,194,26,4,Yes,252,226,61992,60777,1354,351,1657,792,449,91,5,Monthly,Small,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP013082,Tamil Nadu,District X,Teacher,Manufacturing,Skilled,Permanent,Male,41,20,26,8,215,30,8,No,306,306,84150,86553,3005,900,0,1736,271,100,2,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013083,Telangana,District X,Nurse,Manufacturing,Skilled,Permanent,Male,22,25,26,8,191,20,4,No,421,421,97251,98052,399,664,0,996,30,83,3,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013084,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Female,46,6,26,8,232,0,1,No,271,271,62872,61932,2315,1136,0,987,186,97,5,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,Yes,27,Yes,No,15,Yes,Delayed Salary
EMP013085,Telangana,District X,Electrician,Manufacturing,Skilled,Permanent,Male,40,20,26,8,192,9,8,No,271,271,56910,59050,1117,1219,0,136,249,92,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013086,Karnataka,District X,Nurse,Manufacturing,Skilled,Permanent,Female,35,21,26,8,225,12,0,Yes,433,433,107817,109949,2957,128,0,1705,677,95,0,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP013087,Telangana,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,33,4,26,8,200,18,4,Yes,154,154,36344,38820,1342,617,0,801,107,82,3,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013088,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Female,31,8,26,8,219,24,3,No,516,507,137772,134084,3059,272,975,403,636,92,2,Monthly,Large,Private,Yes,Yes,No,Yes,Yes,Yes,Yes,19,Yes,Yes,100,Yes,Multiple Violations
EMP013089,Karnataka,District X,Electrician,Manufacturing,Skilled,Permanent,Female,58,25,26,8,232,28,3,Yes,283,275,81504,78379,1581,694,2739,436,725,97,2,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,Yes,No,0,No,No,55,Yes,Multiple Violations
EMP013090,Maharashtra,District X,Electrician,Manufacturing,Skilled,Permanent,Female,45,3,26,8,208,6,5,No,350,350,77000,75179,2961,1376,0,676,7,93,1,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,Yes,10,No,Yes,15,Yes,Delayed Salary
EMP013091,Telangana,District X,Teacher,Manufacturing,Skilled,Permanent,Male,39,8,26,8,223,9,5,No,347,347,83627,84095,2982,1298,0,1291,305,85,2,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013092,Karnataka,District X,Factory Worker,Manufacturing,Skilled,Permanent,Male,33,24,26,8,205,17,6,Yes,206,206,49234,50511,3326,856,0,851,119,89,4,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013093,Karnataka,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,49,23,26,8,198,4,2,No,126,126,25956,27307,940,1396,0,202,553,100,4,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP013094,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Female,46,9,26,8,197,18,1,No,391,391,91103,93494,916,206,0,53,350,93,5,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP013095,Tamil Nadu,District X,Teacher,Manufacturing,Skilled,Permanent,Female,30,9,26,8,223,2,1,No,497,487,112819,112005,14,1455,0,1288,358,81,4,Monthly,Medium,Government,Yes,Yes,Yes,Yes,No,No,Yes,12,Yes,No,50,Yes,Multiple Violations
EMP013096,Telangana,District X,Teacher,Manufacturing,Skilled,Permanent,Female,25,10,26,8,196,25,1,Yes,411,411,101106,102963,1575,198,0,1765,681,90,3,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013097,Maharashtra,District X,Electrician,Manufacturing,Skilled,Permanent,Male,29,9,26,8,190,18,0,No,266,266,60116,57292,521,1036,0,259,61,87,4,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,Yes,24,Yes,No,15,Yes,Delayed Salary
EMP013098,Karnataka,District X,Nurse,Manufacturing,Skilled,Permanent,Male,53,17,26,8,233,24,6,Yes,269,248,75589,72785,1925,335,2305,1338,712,82,2,Monthly,Small,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,Yes,No,85,Yes,Multiple Violations
EMP013099,Tamil Nadu,District X,Teacher,Manufacturing,Skilled,Permanent,Female,28,10,26,8,227,13,3,Yes,525,525,132825,133404,1258,1391,0,149,236,96,3,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP013100,Karnataka,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,52,2,26,8,208,20,1,No,177,177,43896,45097,2578,631,0,858,47,95,1,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013101,Maharashtra,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,24,5,26,8,198,21,3,No,134,134,32160,34470,112,1052,0,423,655,99,3,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013102,Telangana,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,20,19,26,8,208,11,0,Yes,135,135,31050,31145,2819,1234,0,245,86,98,4,Monthly,Medium,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013103,Karnataka,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,54,3,26,8,222,26,4,No,142,142,38908,40361,3954,1023,0,9,634,97,5,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013104,Tamil Nadu,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,56,2,26,8,228,16,4,Yes,195,195,50700,50735,2143,541,0,883,413,85,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013105,Karnataka,District X,Nurse,Manufacturing,Skilled,Permanent,Male,24,14,26,8,196,5,2,No,426,397,87756,86139,2973,818,2949,1108,626,98,1,Monthly,Small,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,Yes,Yes,85,Yes,Multiple Violations
EMP013106,Karnataka,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,52,21,26,8,214,16,0,No,241,241,59286,60011,1416,1240,0,1359,334,88,0,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013107,Telangana,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,38,15,26,8,206,4,7,Yes,189,189,40446,34521,642,894,2979,1800,361,90,0,Monthly,Large,Private,Yes,Yes,Yes,No,No,Yes,No,0,Yes,No,20,Yes,Illegal Deduction
EMP013108,Delhi,District X,Nurse,Manufacturing,Skilled,Permanent,Female,42,1,26,8,211,0,5,No,244,244,51484,45599,1372,150,0,1073,207,86,5,Monthly,Medium,Contractor,Yes,Yes,No,No,Yes,No,No,0,Yes,Yes,30,Yes,Unpaid Overtime
EMP013109,Maharashtra,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,25,22,26,8,216,19,0,Yes,170,170,43180,43742,2644,17,0,946,339,90,4,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP013110,Maharashtra,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,46,12,26,8,196,4,8,No,148,148,30192,31441,1785,538,0,926,750,98,1,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013111,Maharashtra,District X,Nurse,Manufacturing,Skilled,Permanent,Female,54,7,26,8,190,13,0,Yes,448,426,96768,96039,1354,532,0,148,178,88,2,Monthly,Medium,Contractor,Yes,Yes,Yes,Yes,No,No,No,0,No,No,35,Yes,Minimum Wage Violation
EMP013112,Delhi,District X,Factory Worker,Manufacturing,Skilled,Permanent,Male,33,3,26,8,218,22,2,No,185,185,48470,50064,322,455,0,1396,465,88,0,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP013113,Karnataka,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,46,10,26,8,184,3,6,No,137,137,26030,27168,3858,117,0,209,448,82,0,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013114,Tamil Nadu,District X,Nurse,Manufacturing,Skilled,Permanent,Female,28,23,26,8,220,5,5,Yes,292,292,67160,69414,1261,599,0,546,105,98,4,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013115,Telangana,District X,Electrician,Manufacturing,Skilled,Permanent,Female,49,15,26,8,219,5,8,No,243,243,55647,57999,3141,332,0,167,288,97,2,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP013116,Delhi,District X,Nurse,Manufacturing,Skilled,Permanent,Male,26,11,26,8,198,14,0,Yes,242,242,54692,48821,3212,990,0,1435,344,93,0,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP013117,Kerala,District X,Electrician,Manufacturing,Skilled,Permanent,Male,40,9,26,8,194,3,0,Yes,247,224,49400,45564,3296,487,2817,1551,542,99,5,Monthly,Small,Contractor,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,55,Yes,Multiple Violations
EMP013118,Kerala,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,29,9,26,8,193,21,8,No,252,252,59220,59489,351,868,0,90,234,81,5,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP013119,Karnataka,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,23,12,26,8,227,1,5,Yes,110,110,25190,24574,3576,815,1478,817,347,80,2,Monthly,Small,Private,Yes,Yes,Yes,No,No,Yes,No,0,Yes,No,20,Yes,Illegal Deduction
EMP013120,Karnataka,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,21,16,26,8,228,4,0,Yes,167,159,39412,36591,3870,1286,0,1771,699,80,4,Monthly,Medium,Contractor,Yes,Yes,No,Yes,Yes,No,Yes,29,Yes,No,80,Yes,Multiple Violations
EMP013121,Maharashtra,District X,Teacher,Manufacturing,Skilled,Permanent,Male,45,24,26,8,231,21,2,Yes,527,527,143871,139443,3770,705,0,1025,41,96,5,Monthly,Medium,Private,Yes,Yes,No,No,Yes,No,Yes,18,No,Yes,45,Yes,Multiple Violations
EMP013122,Maharashtra,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,56,5,26,8,196,26,5,Yes,215,189,53320,50962,3749,665,0,1761,169,94,2,Monthly,Medium,Government,Yes,Yes,Yes,Yes,No,No,No,0,Yes,Yes,35,Yes,Minimum Wage Violation
EMP013123,Maharashtra,District X,Electrician,Manufacturing,Skilled,Permanent,Male,34,9,26,8,231,9,2,Yes,346,346,86154,81039,3946,1411,2968,784,572,84,5,Monthly,Large,Contractor,Yes,Yes,Yes,No,No,Yes,No,0,Yes,Yes,20,Yes,Illegal Deduction
EMP013124,Maharashtra,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,24,3,26,8,234,17,0,No,255,255,68340,64777,785,1233,0,1144,286,81,5,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP013125,Karnataka,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,41,10,26,8,187,3,7,Yes,238,238,45934,47028,1148,82,0,572,128,83,0,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP013126,Maharashtra,District X,Electrician,Manufacturing,Skilled,Permanent,Male,44,16,26,8,230,13,0,No,220,220,56320,57622,473,296,0,821,65,99,0,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP013127,Karnataka,District X,Nurse,Manufacturing,Skilled,Permanent,Female,55,8,26,8,197,29,3,Yes,288,273,73440,71193,1458,542,0,741,543,92,1,Monthly,Large,Contractor,Yes,Yes,Yes,Yes,No,No,No,0,No,No,35,Yes,Minimum Wage Violation
EMP013128,Maharashtra,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,20,5,26,8,214,24,0,Yes,167,167,43754,38829,878,257,1383,826,618,96,3,Monthly,Medium,Contractor,Yes,Yes,No,No,Yes,Yes,No,0,No,No,50,Yes,Multiple Violations
EMP013129,Delhi,District X,Electrician,Manufacturing,Skilled,Permanent,Female,48,13,26,8,207,8,1,Yes,226,204,50398,49893,59,222,2150,425,769,82,2,Monthly,Large,Contractor,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP013130,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Male,46,13,26,8,220,15,8,Yes,398,398,99500,101272,3280,1443,0,1032,648,97,0,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013131,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Male,33,11,26,8,212,7,8,Yes,525,501,118650,117627,899,413,0,904,615,80,4,Monthly,Small,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,No,No,65,Yes,Multiple Violations
EMP013132,Karnataka,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,54,20,26,8,221,27,8,Yes,168,168,46200,46506,3246,1483,0,247,432,82,1,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP013133,Telangana,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,39,13,26,8,199,14,0,No,170,170,38590,40860,2981,1312,0,705,174,99,5,Monthly,Small,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013134,Delhi,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,50,11,26,8,190,27,6,Yes,240,240,58560,60298,1952,563,0,538,254,99,3,Monthly,Large,Private,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013135,Tamil Nadu,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,25,4,26,8,197,27,0,No,138,138,34638,34964,90,325,0,1389,583,84,0,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP013136,Tamil Nadu,District X,Factory Worker,Manufacturing,Skilled,Permanent,Male,37,12,26,8,234,30,4,Yes,258,258,75852,76902,1419,72,0,1039,238,96,1,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013137,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Male,37,15,26,8,213,10,1,No,500,483,116500,115811,1220,1427,1737,123,110,98,3,Monthly,Medium,Government,Yes,Yes,Yes,Yes,No,Yes,Yes,26,Yes,No,70,Yes,Multiple Violations
EMP013138,Kerala,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Male,52,13,26,8,184,12,8,No,158,158,32864,31883,3869,825,2957,1178,617,99,1,Monthly,Medium,Private,Yes,Yes,No,No,Yes,Yes,Yes,15,No,No,65,Yes,Multiple Violations
EMP013139,Kerala,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,51,5,26,8,203,10,5,No,119,119,26537,27246,613,849,0,595,42,96,1,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013140,Telangana,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,30,14,26,8,230,6,5,Yes,237,237,57354,58694,3183,1053,0,1131,196,96,5,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013141,Telangana,District X,Electrician,Manufacturing,Skilled,Permanent,Female,33,15,26,8,232,3,1,No,187,168,44506,41564,3320,180,0,182,560,83,0,Monthly,Large,Government,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,35,Yes,Minimum Wage Violation
EMP013142,Kerala,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,42,7,26,8,216,23,4,No,192,183,50304,48473,2751,2,2242,1497,763,96,1,Monthly,Small,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,Yes,No,85,Yes,Multiple Violations
EMP013143,Maharashtra,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,48,7,26,8,186,29,3,No,213,196,51972,49313,3555,1291,2328,833,625,98,0,Monthly,Medium,Government,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,Yes,55,Yes,Multiple Violations
EMP013144,Telangana,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,44,21,26,8,192,19,4,No,196,196,45080,47183,226,1152,0,1469,535,84,3,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,No,No,0,No,None
EMP013145,Tamil Nadu,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,23,25,26,8,184,2,7,No,147,127,27636,23503,904,298,0,1654,648,100,1,Monthly,Large,Private,Yes,Yes,Yes,Yes,No,No,No,0,Yes,Yes,35,Yes,Minimum Wage Violation
EMP013146,Karnataka,District X,Delivery Partner,Manufacturing,Skilled,Permanent,Female,48,3,26,8,189,14,7,Yes,204,204,44268,42177,3440,349,0,222,96,87,5,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,Yes,10,No,No,15,Yes,Delayed Salary
EMP013147,Karnataka,District X,Nurse,Manufacturing,Skilled,Permanent,Female,25,21,26,8,215,30,0,Yes,420,420,115500,116841,2567,659,0,1750,266,80,1,Monthly,Medium,Contractor,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP013148,Kerala,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,27,16,26,8,224,21,4,Yes,170,170,45220,41553,1056,58,0,524,213,100,4,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,Yes,11,No,Yes,15,Yes,Delayed Salary
EMP013149,Tamil Nadu,District X,Teacher,Manufacturing,Skilled,Permanent,Male,28,6,26,8,227,8,1,Yes,552,552,134136,135018,1280,175,0,23,454,83,2,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP013150,Kerala,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,53,22,26,8,201,1,3,No,236,236,47908,48184,2937,49,0,1009,380,98,5,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP013151,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Male,33,24,26,8,196,4,6,No,499,499,101796,98015,615,953,0,322,182,99,1,Monthly,Large,Private,Yes,Yes,No,No,Yes,No,No,0,No,Yes,30,Yes,Unpaid Overtime
EMP013152,Karnataka,District X,Electrician,Manufacturing,Skilled,Permanent,Female,26,22,26,8,186,4,1,No,194,194,37636,37953,1373,537,0,105,202,87,2,Monthly,Large,Government,Yes,Yes,Yes,No,No,No,No,0,No,Yes,0,No,None
EMP013153,Karnataka,District X,Electrician,Manufacturing,Skilled,Permanent,Female,55,14,26,8,195,11,0,Yes,181,167,39277,36504,2998,741,728,327,228,90,0,Monthly,Large,Private,Yes,Yes,No,Yes,Yes,Yes,No,0,No,Yes,85,Yes,Multiple Violations
EMP013154,Karnataka,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,33,7,26,8,227,23,7,Yes,175,175,47775,43791,454,156,825,1630,415,88,1,Monthly,Medium,Government,Yes,Yes,Yes,No,No,Yes,No,0,No,Yes,20,Yes,Illegal Deduction
EMP013155,Tamil Nadu,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,34,16,26,8,223,8,0,Yes,179,171,42781,39239,2374,1099,1659,911,187,91,2,Monthly,Medium,Government,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP013156,Tamil Nadu,District X,Security Guard,Manufacturing,Skilled,Permanent,Female,33,23,26,8,202,25,1,Yes,121,110,30492,25416,202,1095,0,1174,598,89,1,Monthly,Small,Government,Yes,Yes,No,Yes,Yes,No,Yes,12,No,No,80,Yes,Multiple Violations
EMP013157,Kerala,District X,Nurse,Manufacturing,Skilled,Permanent,Female,21,14,26,8,206,11,7,Yes,431,401,98268,92486,2402,121,1277,944,617,97,5,Monthly,Small,Government,Yes,Yes,No,Yes,Yes,Yes,No,0,No,No,85,Yes,Multiple Violations
EMP013158,Karnataka,District X,Teacher,Manufacturing,Skilled,Permanent,Female,34,14,26,8,233,11,6,No,386,386,98430,99657,2714,588,0,828,74,95,2,Monthly,Medium,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,No,0,No,None
EMP013159,Tamil Nadu,District X,Teacher,Manufacturing,Skilled,Permanent,Female,48,22,26,8,218,20,2,Yes,415,415,107070,104090,3063,460,0,587,666,86,3,Monthly,Small,Contractor,Yes,Yes,Yes,No,No,No,Yes,10,Yes,No,15,Yes,Delayed Salary
EMP013160,Maharashtra,District X,Nurse,Manufacturing,Skilled,Permanent,Male,41,19,26,8,226,2,8,Yes,246,246,56580,55297,2075,734,2048,1128,698,95,1,Monthly,Large,Government,Yes,Yes,Yes,No,No,Yes,No,0,Yes,Yes,20,Yes,Illegal Deduction
EMP013161,Maharashtra,District X,Factory Worker,Manufacturing,Skilled,Permanent,Male,56,3,26,8,194,30,6,Yes,202,202,51308,51783,3804,343,0,1381,662,95,3,Monthly,Small,Government,Yes,Yes,Yes,No,No,No,No,0,Yes,Yes,0,No,None
EMP013162,Telangana,District X,Security Guard,Manufacturing,Skilled,Permanent,Male,33,20,26,8,196,9,4,No,110,110,23540,20332,605,952,869,1226,82,83,2,Monthly,Medium,Contractor,Yes,Yes,No,No,Yes,Yes,No,0,No,No,50,Yes,Multiple Violations
EMP013163,Telangana,District X,Factory Worker,Manufacturing,Skilled,Permanent,Female,42,16,26,8,209,23,3,Yes,226,214,57630,52864,2108,924,0,360,381,85,0,Monthly,Medium,Contractor,Yes,Yes,No,Yes,Yes,No,No,0,Yes,Yes,65,Yes,Multiple Violations
